Identifiant_Accident,Vitesse_Maximale_Autorisee,jour,mois,Annee,Luminosite,Departement,Commune,Agglomeration,Connition_Atmospheriques,adresse,Latitude,Longitude
202200003445,30,22,https://www.wikidata.org/wiki/Q110,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12737,85191,En aglomeration,Normale,JOFFRE RUE DU MARECHAL (SECTEUR 102),46.66818,-1.42547
202200003470,80,19,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12728,76305,Hors aglomeration,Normale,N 282,49.499,0.20291
202200003471,70,24,https://www.wikidata.org/wiki/Q118,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q33785,98822,Hors aglomeration,Normale,Tribu de Ouindo,-20.981791,165.400087
202200003485,90,23,https://www.wikidata.org/wiki/Q118,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12697,45316,Hors aglomeration,Pluie legere,D2060 PK PR 62 + 1,47.9247748004,2.328416628
202200003504,90,25,https://www.wikidata.org/wiki/Q118,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12690,38059,Hors aglomeration,Normale,D5,45.105985,5.790846
202200003535,110,4,https://www.wikidata.org/wiki/Q112,2022,Plein jour,https://www.wikidata.org/wiki/Q12742,90032,Hors aglomeration,Temps couvert,Autoroute A 36 - PK 036+380,47.615837,6.857051
202200003561,80,4,https://www.wikidata.org/wiki/Q112,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12720,68246,Hors aglomeration,Normale,D468,47.986353,7.535339
202200003580,70,3,https://www.wikidata.org/wiki/Q112,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12685,33085,Hors aglomeration,Normale,D10,44.769514,-0.493357
202200003619,80,9,https://www.wikidata.org/wiki/Q118,2022,Plein jour,https://www.wikidata.org/wiki/Q12726,74010,Hors aglomeration,Pluie forte,route de thones,45.918557,6.185217
202200003637,50,18,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12673,22106,En aglomeration,Normale,RESISTANCE (RUE DE LA),48.499608,-2.709462
202200003698,50,11,https://www.wikidata.org/wiki/Q119,2022,Plein jour,https://www.wikidata.org/wiki/Q12714,62014,En aglomeration,Pluie legere,D196,50.647282,2.366056
202200003725,50,4,https://www.wikidata.org/wiki/Q113,2022,Nuit avec eclairage public non allume,https://www.wikidata.org/wiki/Q12694,42305,Hors aglomeration,Normale,Rue George Sand,45.47434,4.4303
202200003732,30,2,https://www.wikidata.org/wiki/Q113,2022,Plein jour,https://www.wikidata.org/wiki/Q12694,42187,En aglomeration,Normale,Rue Voltaire,46.034467,4.072112
202200003735,80,5,https://www.wikidata.org/wiki/Q113,2022,Plein jour,https://www.wikidata.org/wiki/Q12694,42095,Hors aglomeration,Normale,Route de Roche-la-Moli̬re,45.4034099351,4.2922653258
202200003743,90,1,https://www.wikidata.org/wiki/Q112,2022,Plein jour,https://www.wikidata.org/wiki/Q12737,85191,Hors aglomeration,Normale,RD 160 ROCADE NORD,46.68565,-1.445195
202200003753,50,29,https://www.wikidata.org/wiki/Q119,2022,Plein jour,https://www.wikidata.org/wiki/Q12662,14341,Hors aglomeration,Normale,N158,49.1451,-0.3386
202200003775,50,3,https://www.wikidata.org/wiki/Q119,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12685,33229,En aglomeration,Pluie legere,Cassy,44.71451,-1.04398
202200003810,50,17,https://www.wikidata.org/wiki/Q108,2022,Plein jour,https://www.wikidata.org/wiki/Q12703,51108,En aglomeration,Normale,Rue du Temple,48.9538646385,4.3472450226
202200003844,70,29,https://www.wikidata.org/wiki/Q119,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12739,87085,Hors aglomeration,Pluie legere,AUTOROUTE A20,45.85876,1.28418
202200003874,10,20,https://www.wikidata.org/wiki/Q111,2022,Plein jour,https://www.wikidata.org/wiki/Q12682,30189,En aglomeration,Pluie forte,Avenue du Mar̩chal Juin,43.8187,4.3422
202200003877,50,31,https://www.wikidata.org/wiki/Q117,2022,Plein jour,https://www.wikidata.org/wiki/Q12690,38442,Hors aglomeration,Normale,Route du Col du Coq,45.2988,5.809793
202200003889,50,31,https://www.wikidata.org/wiki/Q119,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12662,14118,En aglomeration,Pluie legere,D401,49.210132,-0.368923
202200003953,80,23,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12677,25119,Hors aglomeration,Normale,D70 PK/PR 4+500,47.257667,5.917242
202200003967,80,22,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12640,02442,Hors aglomeration,Normale,D15,49.240921,3.534411
202200003990,80,28,https://www.wikidata.org/wiki/Q117,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12726,74243,Hors aglomeration,Normale,Route de la capitaine,46.128237,6.089752
202200004009,130,22,https://www.wikidata.org/wiki/Q110,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12719,67223,Hors aglomeration,Normale,A 35 PK411.900,48.498173,7.562327
202200004011,70,23,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12696,44211,Hors aglomeration,Normale,2261 Boulevard de Lauvergnac,47.366255,-2.511824
202200004021,70,23,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q17012,97111,Hors aglomeration,Normale,RN 2 TILLET,16.352262,-61.765501
202200004028,80,23,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12747,95142,Hors aglomeration,Normale,RD 915,49.1543637023,1.9554162025
202200004028,80,23,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12747,95142,Hors aglomeration,Normale,RD 915,49.1543637023,1.9554162025
202200004035,80,23,https://www.wikidata.org/wiki/Q110,2022,Plein jour,https://www.wikidata.org/wiki/Q12686,34027,Hors aglomeration,Normale,M120,43.732515,4.009624
202200004041,50,31,https://www.wikidata.org/wiki/Q119,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12671,2B033,Hors aglomeration,Normale,11 - RT,42.6632,9.442
202200004050,80,24,https://www.wikidata.org/wiki/Q108,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12685,33448,Hors aglomeration,Normale,,44.71453962,-0.52102102
202200004086,50,18,https://www.wikidata.org/wiki/Q117,2022,Plein jour,https://www.wikidata.org/wiki/Q12746,94078,En aglomeration,Normale,Avenue de l'Europe,48.728376,2.454026
202200004097,50,17,https://www.wikidata.org/wiki/Q117,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12744,92023,En aglomeration,Pluie legere,GENERAL DE GAULLE (AVENUE DU),48.79362,2.271395
202200004100,-1,18,https://www.wikidata.org/wiki/Q117,2022,Plein jour,https://www.wikidata.org/wiki/Q17070,97415,Hors aglomeration,Normale,D6,-21.02159,55.257679
202200004105,80,18,https://www.wikidata.org/wiki/Q117,2022,Crepuscule ou Aube,https://www.wikidata.org/wiki/Q12694,42289,Hors aglomeration,Normale,441 route de lyon,45.945849,4.224544
202200004111,50,18,https://www.wikidata.org/wiki/Q117,2022,Crepuscule ou Aube,https://www.wikidata.org/wiki/Q12722,70410,En aglomeration,Normale,8 Route de Chambornay,47.318665,5.871897
202200004120,80,17,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12741,89199,Hors aglomeration,Normale,N151,47.712288,3.544893
202200004123,50,17,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12713,61121,En aglomeration,Normale,Rue de Mortagne,48.475649,0.4684
202200004130,40,19,https://www.wikidata.org/wiki/Q117,2022,Plein jour,https://www.wikidata.org/wiki/Q12682,30138,Hors aglomeration,Normale,Voie Verte (Piste cyclable),43.817189,4.254348
202200004133,80,16,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12681,29003,Hors aglomeration,Normale,D765,48.035460685,-4.5335741041
202200004140,80,17,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12705,53013,Hors aglomeration,Normale,les douaires,48.326982,-0.212721
202200004141,70,18,https://www.wikidata.org/wiki/Q117,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q17075,97603,Hors aglomeration,Normale,Carri̬re de M'Tsamoudou,-12.944552,45.16133
202200004154,80,18,https://www.wikidata.org/wiki/Q117,2022,Crepuscule ou Aube,https://www.wikidata.org/wiki/Q12672,21261,Hors aglomeration,Normale,Route de Magny sur Tille,47.26064,5.159572
202200004164,50,17,https://www.wikidata.org/wiki/Q116,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12670,2A247,En aglomeration,Normale,Rue Henry Frenay,41.596446,9.278142
202200004190,110,16,https://www.wikidata.org/wiki/Q117,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12661,13088,Hors aglomeration,Normale,A55-Sens Marseille vers Martigues,43.39124,5.25081
202200004202,110,18,https://www.wikidata.org/wiki/Q117,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12730,78362,Hors aglomeration,Pluie legere,A13,48.976515,1.718914
202200004219,80,27,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12726,74154,Hors aglomeration,Normale,Route du Champ Poirier,46.40783,6.693994
202200004223,50,14,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12726,74063,En aglomeration,Normale,Route du Linga,46.261591,6.837827
202200004281,50,15,https://www.wikidata.org/wiki/Q116,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12717,65440,En aglomeration,Normale,COURBET (RUE AMIRAL),43.238078,0.065294
202200004337,50,17,https://www.wikidata.org/wiki/Q117,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12694,42207,En aglomeration,Normale,Route de la Varizelle,45.45961,4.48492
202200004362,30,17,https://www.wikidata.org/wiki/Q117,2022,Plein jour,https://www.wikidata.org/wiki/Q12661,13028,En aglomeration,Normale,TRAMONTANE (AVENUE DE LA ),43.20479,5.6036
202200004377,50,15,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12727,75113,En aglomeration,Normale,RUE DE TOLBIAC,48.825653,2.347203
202200004415,50,16,https://www.wikidata.org/wiki/Q117,2022,Plein jour,https://www.wikidata.org/wiki/Q12685,33192,En aglomeration,Normale,Cours du G̩n̩ral de Gaulle,44.77755,-0.61042
202200004437,50,16,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12685,33011,En aglomeration,Normale,avenue de bordeaux,44.769253,-1.128287
202200004451,80,4,https://www.wikidata.org/wiki/Q114,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12671,2B283,Hors aglomeration,Normale,RT 10 pk 66+500,41.876056,9.396068
202200004459,50,4,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12696,44211,En aglomeration,Normale,22 Rue du Pinker,47.350934,-2.508456
202200004482,50,4,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12709,57209,En aglomeration,Normale,Rue de Verdun,49.0667647049,6.5948923587
202200004493,50,4,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12708,56146,En aglomeration,Normale,Rue du Presbyt̬re,48.12899,-2.983593
202200004523,80,1,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12719,67180,Hors aglomeration,Normale,RD263,48.83927,7.80454
202200004523,80,1,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12719,67180,Hors aglomeration,Normale,RD263,48.83927,7.80454
202200004571,50,4,https://www.wikidata.org/wiki/Q114,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q17070,97414,En aglomeration,Normale,20 Chemin des Maraichers,-21.285186,55.430532
202200004574,80,4,https://www.wikidata.org/wiki/Q114,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12671,2B009,Hors aglomeration,Normale,Route de Bonifacio,42.088685,9.503582
202200004580,80,30,https://www.wikidata.org/wiki/Q113,2022,Plein jour,https://www.wikidata.org/wiki/Q12721,69169,Hors aglomeration,Pluie legere,Les quatre vents,45.980998,4.374393
202200004587,80,3,https://www.wikidata.org/wiki/Q114,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12673,22132,Hors aglomeration,Normale,Kernescop,48.458345,-3.540752
202200004591,90,4,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12690,38454,Hors aglomeration,Normale,D42,45.158074,5.364311
202200004595,50,1,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12716,64147,En aglomeration,Normale,LE BOURG,43.459633,-1.329962
202200004602,90,3,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12739,87064,Hors aglomeration,Normale,D940,45.727379,1.754122
202200004622,50,4,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12723,71581,En aglomeration,Normale,les aug̬res,46.3487181844,4.028265126
202200004630,50,3,https://www.wikidata.org/wiki/Q114,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12690,38349,En aglomeration,Normale,Route des Alpes,45.318578,4.77283
202200004631,50,1,https://www.wikidata.org/wiki/Q114,2022,Plein jour,https://www.wikidata.org/wiki/Q12716,64540,En aglomeration,Normale,162 Chemin Haramboure,43.489171,-1.351769
202200004640,50,4,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12743,91215,Hors aglomeration,Normale,RUE DE QUINCY,48.68613,2.51155
202200004740,-1,5,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12696,44030,Hors aglomeration,Normale,Rue de la Bri̬re,47.430787,-2.246253
202200004744,80,6,https://www.wikidata.org/wiki/Q115,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12640,02804,Hors aglomeration,Normale,,49.306896,3.33714
202200004749,130,5,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12737,85191,Hors aglomeration,Normale,A87 PK 120+207,46.62807,-1.415303
202200004754,80,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12662,14514,Hors aglomeration,Normale,D48,49.2698094298,0.1988815069
202200004775,80,1,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12644,04067,Hors aglomeration,Normale,D946,44.175818,5.654826
202200004775,80,1,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12644,04067,Hors aglomeration,Normale,D946,44.175818,5.654826
202200004797,130,5,https://www.wikidata.org/wiki/Q115,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12686,34032,Hors aglomeration,Normale,A9 ,43.304132,3.224573
202200004797,130,5,https://www.wikidata.org/wiki/Q115,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12686,34032,Hors aglomeration,Normale,A9 ,43.304132,3.224573
202200004799,130,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12682,30317,Hors aglomeration,Normale,A9 PK 35.500,43.902968,4.542908
202200004828,110,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12723,71176,Hors aglomeration,Normale,N79 pk 1 +870,46.47045,4.014537
202200004828,110,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12723,71176,Hors aglomeration,Normale,N79 pk 1 +870,46.47045,4.014537
202200004835,50,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12726,74007,En aglomeration,Normale,282 Rue de la Fontaine,46.072393,6.332041
202200004838,50,5,https://www.wikidata.org/wiki/Q115,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12726,74056,En aglomeration,Pluie forte,Route des Bossons,45.907994878,6.8419075006
202200004844,90,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12666,17395,Hors aglomeration,Normale,N141,45.718935,-0.495015
202200004847,80,6,https://www.wikidata.org/wiki/Q115,2022,Plein jour,https://www.wikidata.org/wiki/Q12716,64135,Hors aglomeration,Normale,Route d Amou,43.564518,-0.780319
202200004852,50,11,https://www.wikidata.org/wiki/Q109,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12746,94081,En aglomeration,Normale,Av du President Salvador Allende,48.7957,2.41
202200004857,50,20,https://www.wikidata.org/wiki/Q118,2022,Plein jour,https://www.wikidata.org/wiki/Q12661,13056,En aglomeration,Normale,CARRO (avenue de),43.333,5.04761
202200004899,50,22,https://www.wikidata.org/wiki/Q116,2022,Plein jour,https://www.wikidata.org/wiki/Q12711,59094,Hors aglomeration,Normale,chemin de la warrande,50.9510250815,2.1502920985
202200004906,110,20,https://www.wikidata.org/wiki/Q116,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12747,95313,Hors aglomeration,Normale,A16 ,49.1041299301,2.2627007961
202200004929,70,12,https://www.wikidata.org/wiki/Q109,2022,Plein jour,https://www.wikidata.org/wiki/Q12683,31163,Hors aglomeration,Normale,D826,43.593345,1.591768
202200004934,80,13,https://www.wikidata.org/wiki/Q109,2022,Plein jour,https://www.wikidata.org/wiki/Q17070,97413,Hors aglomeration,Normale,RN1,-21.240882,55.311806
202200004942,80,13,https://www.wikidata.org/wiki/Q109,2022,Nuit avec eclairage public non allume,https://www.wikidata.org/wiki/Q12729,77113,Hors aglomeration,Normale,D215,48.744192,3.201506
202200004973,80,11,https://www.wikidata.org/wiki/Q109,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12666,17057,Hors aglomeration,Normale,Chemin de bouhet,46.14767,-0.874368
202200004981,80,13,https://www.wikidata.org/wiki/Q109,2022,Plein jour,https://www.wikidata.org/wiki/Q37633,97305,Hors aglomeration,Normale,Savane Matiti,5.061705,-52.561898
202200004997,80,13,https://www.wikidata.org/wiki/Q109,2022,Plein jour,https://www.wikidata.org/wiki/Q12721,69178,Hors aglomeration,Temps eblouissant,Route de Montbrison,45.6933011914,4.4419537782
202200004999,50,13,https://www.wikidata.org/wiki/Q109,2022,Plein jour,https://www.wikidata.org/wiki/Q12684,32307,En aglomeration,Normale,Route d Auch,43.612991,0.588065
202200005018,50,23,https://www.wikidata.org/wiki/Q118,2022,Nuit avec eclairage public allume,https://www.wikidata.org/wiki/Q12711,59099,En aglomeration,Autre,37 Rue Victor Hugo,50.153988,3.613367
202200005027,70,24,https://www.wikidata.org/wiki/Q118,2022,Plein jour,https://www.wikidata.org/wiki/Q12690,38291,Hors aglomeration,Normale,305 Route de Grenoble,45.347687,5.099679
202200005032,50,23,https://www.wikidata.org/wiki/Q118,2022,Plein jour,https://www.wikidata.org/wiki/Q12678,26165,En aglomeration,Normale,Avenue des c̩vennes,44.771653,4.831393
202200005038,50,11,https://www.wikidata.org/wiki/Q109,2022,Plein jour,https://www.wikidata.org/wiki/Q12675,24322,En aglomeration,Normale,STALINGRAD (BOULEVARD DE),45.1836160733,0.7296109198
202200005077,30,24,https://www.wikidata.org/wiki/Q118,2022,Plein jour,https://www.wikidata.org/wiki/Q12709,57017,En aglomeration,Normale,49 Grand'Rue,49.1674707234,6.0449615121
202200005092,80,24,https://www.wikidata.org/wiki/Q118,2022,Nuit sans eclairage public,https://www.wikidata.org/wiki/Q12721,69173,Hors aglomeration,Autre,Route du Charpenay,45.896872864,4.5390379429
